Date,Country,State,Activity,Sex,Age,Deceased,standarized_country,Month,Year,Decade,Season
1949-06-01,china,,fishing,M,,Y,China,June,1949.0,1940.0,Unknown
1949-05-01,australia,WESTERN AUSTRALIA,Unspecific,F,22.0,N,Australia,May,1949.0,1940.0,Autumn
1949-05-01,australia,NEW SOUTH WALES,Unspecific,M,26.0,N,Australia,May,1949.0,1940.0,Autumn
1949-04-01,australia,QUEENSLAND,fishing,M,,N,Australia,April,1949.0,1940.0,Autumn
1949-04-01,australia,QUEENSLAND,Unspecific,M,13.0,Y,Australia,April,1949.0,1940.0,Autumn
1949-04-01,mexico,TAMAULIPAS,Unspecific,M,,N,Mexico,April,1949.0,1940.0,Spring
1949-01-01,australia,NEW SOUTH WALES,Unspecific,M,20.0,Y,Australia,January,1949.0,1940.0,Summer
1949-01-01,australia,NEW SOUTH WALES,surfing,M,32.0,UNKNOWN,Australia,January,1949.0,1940.0,Summer
1949-01-01,australia,NEW SOUTH WALES,surfing,M,,N,Australia,January,1949.0,1940.0,Summer
,new guinea,CALVADOS ARCHIPELAGO,Unspecific,UNKNOWN,,Y,Papua New Guinea,,,,Unknown
,papua new guinea,NEW IRELAND PROVINCE,Unspecific,M,,N,Papua New Guinea,,,,Unknown
,papua new guinea,BOUGAINVILLE (NORTH SOLOMONS),fishing,M,18.0,Y,Papua New Guinea,,,,Unknown
,papua new guinea,BOUGAINVILLE (NORTH SOLOMONS),swimming,M,,N,Papua New Guinea,,,,Unknown
,new guinea,"ABAU SUB DISTRICT, CENTRAL PROVINCE",swimming,M,,Y,Papua New Guinea,,,,Unknown
1948-12-01,australia,WESTERN AUSTRALIA,swimming,M,17.0,Y,Australia,December,1948.0,1940.0,Summer
1948-12-01,australia,QUEENSLAND,Unspecific,M,28.0,Y,Australia,December,1948.0,1940.0,Summer
1948-12-01,iran,SHAT-AL-ARAB RIVER,Unspecific,M,19.0,N,"Iran, Islamic Republic of",December,1948.0,1940.0,Unknown
1948-12-01,cuba,GUANTANAMO PROVINCE,boarding,M,14.0,N,Cuba,December,1948.0,1940.0,Winter
1948-12-01,australia,QUEENSLAND,fishing,M,,N,Australia,December,1948.0,1940.0,Summer
1948-12-01,north pacific ocean,BETWEEN KWAJALEIN ATOLL & JOHNSTON ISLAND,boarding,M,,Y,North Pacific Ocean,December,1948.0,1940.0,Unknown
1948-11-01,australia,TORRES STRAIT,diving,M,41.0,N,Australia,November,1948.0,1940.0,Spring
1948-09-01,greece,ATTICA,swimming,M,17.0,Y,Greece,September,1948.0,1940.0,Autumn
1948-09-01,usa,HAWAII,swimming,M,,N,United States,September,1948.0,1940.0,Autumn
1948-09-01,usa,HAWAII,fishing,M,,N,United States,September,1948.0,1940.0,Autumn
1848-09-01,turkey,ADANA PROVINCE,swimming,M,,Y,Turkey,September,1848.0,1840.0,Autumn
1948-09-01,mid atlantic ocean,,Unspecific,M,,Y,Mid Atlantic Ocean,September,1948.0,1940.0,Unknown
1948-09-01,iran,BANDAR MA’SHUR SEA INLET,Unspecific,F,60.0,Y,"Iran, Islamic Republic of",September,1948.0,1940.0,Unknown
1948-08-01,iran,SHATT-AL-ARAB RIVER,Unspecific,M,13.0,Y,"Iran, Islamic Republic of",August,1948.0,1940.0,Unknown
1948-08-01,iran,SHATT-AL-ARAB RIVER,swimming,M,15.0,N,"Iran, Islamic Republic of",August,1948.0,1940.0,Unknown
1948-08-01,bahamas,BIMINI ISLANDS,Unspecific,M,41.0,N,Bahamas,August,1948.0,1940.0,Summer
1948-07-01,usa,US VIRGIN ISLANDS,swimming,M,46.0,Y,United States,July,1948.0,1940.0,Summer
1948-06-01,northern mariana islands,SAIPAN,swimming,M,,N,Northern Mariana Islands,June,1948.0,1940.0,Unknown
1948-05-01,iran,SHATT-AL-ARAB RIVER,fishing,M,38.0,N,"Iran, Islamic Republic of",May,1948.0,1940.0,Unknown
1948-04-01,south africa,WESTERN CAPE PROVINCE,boarding,M,,N,South Africa,April,1948.0,1940.0,Autumn
,kenya,COAST PROVINCE,Unspecific,M,,Y,Kenya,,,,Unknown
1948-03-01,papua new guinea,"NEW IRELAND PROVINCE, BISMARCK ARCHIPELAGO",fishing,M,30.0,N,Papua New Guinea,March,1948.0,1940.0,Autumn
1948-02-01,usa,TEXAS,Unspecific,M,,Y,United States,February,1948.0,1940.0,Winter
1948-02-01,australia,NEW SOUTH WALES,swimming,M,16.0,Y,Australia,February,1948.0,1940.0,Summer
1948-01-01,australia,NEW SOUTH WALES,surfing,M,,N,Australia,January,1948.0,1940.0,Summer
,usa,FLORIDA,Unspecific,M,48.0,N,United States,,,,Unknown
,new guinea,MOROBE PROVINCE,fishing,M,,N,Papua New Guinea,,,,Unknown
,papua new guinea,BOUGAINVILLE (NORTH SOLOMONS),fishing,M,,N,Papua New Guinea,,,,Unknown
1947-12-01,australia,NEW SOUTH WALES,fishing,M,9.0,N,Australia,December,1947.0,1940.0,Summer
1947-12-01,senegal,,diving,M,,Y,Senegal,December,1947.0,1940.0,Unknown
1947-11-01,australia,SOUTH AUSTRALIA,fishing,UNKNOWN,,N,Australia,November,1947.0,1940.0,Spring
1947-11-01,australia,NEW SOUTH WALES,surfing,M,17.0,N,Australia,November,1947.0,1940.0,Spring
1947-11-01,australia,NEW SOUTH WALES,surfing,M,16.0,N,Australia,November,1947.0,1940.0,Spring
1947-11-01,australia,NEW SOUTH WALES,swimming,M,12.0,Y,Australia,November,1947.0,1940.0,Spring
1947-11-01,australia,NEW SOUTH WALES,swimming,M,13.0,N,Australia,November,1947.0,1940.0,Spring
1947-11-01,australia,QUEENSLAND,Unspecific,M,78.0,Y,Australia,November,1947.0,1940.0,Spring
1947-10-01,australia,NORTHERN TERRITORY,fishing,M,,N,Australia,October,1947.0,1940.0,Spring
1947-10-01,brazil,PERNAMBUCO,swimming,M,25.0,Y,Brazil,October,1947.0,1940.0,Spring
1947-08-01,usa,FLORIDA,swimming,M,20.0,Y,United States,August,1947.0,1940.0,Summer
1947-07-01,usa,CALIFORNIA,fishing,M,46.0,N,United States,July,1947.0,1940.0,Summer
1947-07-01,australia,NORTHERN TERRITORY,diving,M,,N,Australia,July,1947.0,1940.0,Winter
1947-07-01,south africa,KWAZULU-NATAL,swimming,M,20.0,N,South Africa,July,1947.0,1940.0,Winter
1947-07-01,greece,CARPATHIAN SEA,boarding,M,,UNKNOWN,Greece,July,1947.0,1940.0,Summer
1947-06-01,usa,HAWAII,fishing,M,35.0,N,United States,June,1947.0,1940.0,Summer
1947-06-01,australia,NEW SOUTH WALES,fishing,UNKNOWN,,N,Australia,June,1947.0,1940.0,Winter
1947-05-01,kenya,COAST PROVINCE,swimming,M,,N,Kenya,May,1947.0,1940.0,Autumn
1947-04-01,south africa,KWAZULU-NATAL,Unspecific,M,21.0,N,South Africa,April,1947.0,1940.0,Autumn
1947-04-01,south africa,KWAZULU-NATAL,surfing,M,14.0,N,South Africa,April,1947.0,1940.0,Autumn
1947-04-01,australia,NEW SOUTH WALES,surfing,M,17.0,N,Australia,April,1947.0,1940.0,Autumn
1947-04-01,pacific ocean,,boarding,M,29.0,N,Pacific Ocean,April,1947.0,1940.0,Unknown
1947-03-01,south africa,KWAZULU-NATAL,wading,M,18.0,N,South Africa,March,1947.0,1940.0,Autumn
1947-03-01,south africa,KWAZULU-NATAL,Unspecific,M,22.0,N,South Africa,March,1947.0,1940.0,Autumn
1947-02-01,australia,QUEENSLAND,fishing,UNKNOWN,,N,Australia,February,1947.0,1940.0,Summer
1947-02-01,bahamas,NEW PROVIDENCE ISLAND,Unspecific,M,,N,Bahamas,February,1947.0,1940.0,Winter
1947-02-01,brazil,RIO DE JANEIRO,Unspecific,UNKNOWN,,Y,Brazil,February,1947.0,1940.0,Summer
1947-01-01,australia,NEW SOUTH WALES,Unspecific,UNKNOWN,,N,Australia,January,1947.0,1940.0,Summer
1947-01-01,south africa,KWAZULU-NATAL,Unspecific,M,18.0,N,South Africa,January,1947.0,1940.0,Summer
1946-12-01,australia,SOUTH AUSTRALIA,swimming,M,23.0,N,Australia,December,1946.0,1940.0,Summer
1946-12-01,australia,QUEENSLAND,Unspecific,UNKNOWN,,N,Australia,December,1946.0,1940.0,Summer
1946-11-01,australia,TORRES STRAIT,diving,M,30.0,Y,Australia,November,1946.0,1940.0,Spring
1946-10-01,marshall islands,KWAJALEIN,fishing,M,,Y,Marshall Islands,October,1946.0,1940.0,Unknown
1946-10-01,australia,NEW SOUTH WALES,swimming,M,15.0,N,Australia,October,1946.0,1940.0,Spring
1946-08-01,israel,GAZA,fishing,M,15.0,N,Israel,August,1946.0,1940.0,Summer
1946-08-01,australia,QUEENSLAND,swimming,M,30.0,Y,Australia,August,1946.0,1940.0,Winter
1946-07-01,iran,KHUZESTAN PROVINCE,fishing,M,12.0,N,"Iran, Islamic Republic of",July,1946.0,1940.0,Unknown
1946-07-01,iran,KHUZESTAN PROVINCE,swimming,M,12.0,N,"Iran, Islamic Republic of",July,1946.0,1940.0,Unknown
1946-06-01,india,,Unspecific,M,14.0,N,India,June,1946.0,1940.0,Winter
1946-05-01,tanzania,DAR-ES-SALAAM,swimming,M,,N,"Tanzania, United Republic of",May,1946.0,1940.0,Unknown
1946-04-01,australia,QUEENSLAND,swimming,M,17.0,Y,Australia,April,1946.0,1940.0,Autumn
1946-04-01,australia,SOUTH AUSTRALIA,fishing,UNKNOWN,,N,Australia,April,1946.0,1940.0,Autumn
1946-03-01,australia,SOUTH AUSTRALIA,fishing,M,28.0,N,Australia,March,1946.0,1940.0,Autumn
1946-02-01,south africa,KWAZULU-NATAL,Unspecific,M,21.0,N,South Africa,February,1946.0,1940.0,Summer
1946-02-01,australia,WESTERN AUSTRALIA,Unspecific,M,18.0,N,Australia,February,1946.0,1940.0,Summer
1946-02-01,south africa,KWAZULU-NATAL,swimming,M,18.0,N,South Africa,February,1946.0,1940.0,Summer
1946-01-01,south africa,KWAZULU-NATAL,Unspecific,M,15.0,N,South Africa,January,1946.0,1940.0,Summer
1946-01-01,south africa,KWAZULU-NATAL,swimming,M,,N,South Africa,January,1946.0,1940.0,Summer
1946-01-01,australia,QUEENSLAND,Unspecific,M,12.0,N,Australia,January,1946.0,1940.0,Summer
1946-01-01,south africa,WESTERN CAPE PROVINCE,Unspecific,M,18.0,N,South Africa,January,1946.0,1940.0,Summer
1946-01-01,australia,NEW SOUTH WALES,swimming,F,14.0,Y,Australia,January,1946.0,1940.0,Summer
1946-01-01,south africa,EASTERN CAPE PROVINCE,surfing,M,24.0,N,South Africa,January,1946.0,1940.0,Summer
,south africa,WESTERN CAPE PROVINCE,Unspecific,UNKNOWN,,N,South Africa,,,,Unknown
,persian gulf,"""HEAD OF THE GULF""",Unspecific,F,,N,Persian Gulf,,,,Unknown
1945-09-01,hong kong,,Unspecific,M,,Y,Hong Kong,September,1945.0,1940.0,Unknown
1945-09-01,okinawa,,swimming,M,20.0,N,Japan,September,1945.0,1940.0,Unknown
1945-09-01,japan,RYUKYU,swimming,M,,Y,Japan,September,1945.0,1940.0,Unknown
1945-09-01,iran,SHATT-AL-ARAB RIVER,swimming,M,13.0,N,"Iran, Islamic Republic of",September,1945.0,1940.0,Unknown
1945-08-01,iran / iraq,SHATT-AL-ARAB RIVER,Unspecific,M,,N,Iran,August,1945.0,1940.0,Unknown
1945-08-01,usa,NORTH CAROLINA,Unspecific,UNKNOWN,,Y,United States,August,1945.0,1940.0,Summer
1945-07-01,philippines,IN TRANSIT BETWEEN TINIAN AND LEYTE,Unspecific,UNKNOWN,,Y,Philippines,July,1945.0,1940.0,Unknown
1945-07-01,java,NORTHERN JAVA,Unspecific,UNKNOWN,,Y,Indonesia,July,1945.0,1940.0,Unknown
1945-06-01,australia,QUEENSLAND,swimming,M,,Y,Australia,June,1945.0,1940.0,Winter
1945-05-01,usa,NORTH CAROLINA,swimming,M,,Y,United States,May,1945.0,1940.0,Spring
1945-03-01,south africa,KWAZULU-NATAL,Unspecific,M,37.0,N,South Africa,March,1945.0,1940.0,Autumn
1945-02-01,israel,TEL AVIV,swimming,M,,N,Israel,February,1945.0,1940.0,Winter
,cuba,HAVANA PROVINCE,Unspecific,M,,Y,Cuba,,,,Unknown
,panama,COLON PROVINCE,Unspecific,F,,N,Panama,,,,Unknown
,iraq,BASRAH,swimming,M,15.0,N,Iraq,,,,Unknown
,philippines,300 MILES EAST OF LUZON,swimming,M,19.0,N,Philippines,,,,Unknown
1944-12-01,usa,FLORIDA,fishing,UNKNOWN,,N,United States,December,1944.0,1940.0,Winter
1944-11-01,sierra leone,WESTERN AREA,Unspecific,M,18.0,Y,Sierra Leone,November,1944.0,1940.0,Unknown
1944-11-01,australia,QUEENSLAND,swimming,M,,UNKNOWN,Australia,November,1944.0,1940.0,Spring
1944-10-01,philippines,,Unspecific,M,,Y,Philippines,October,1944.0,1940.0,Unknown
1944-10-01,philippines,BERNARDINO STRAIT NEAR GULF OF LEYTE,swimming,M,,Y,Philippines,October,1944.0,1940.0,Unknown
1944-10-01,philippines,OFF SAMAR ISLAND IN THE GULF OF LEYTE,swimming,M,,Y,Philippines,October,1944.0,1940.0,Unknown
1944-10-01,philippines,,Unspecific,M,,N,Philippines,October,1944.0,1940.0,Unknown
1944-10-01,,,boarding,M,,Y,Unknown,October,1944.0,1940.0,Unknown
1944-10-01,australia,QUEENSLAND,fishing,UNKNOWN,,N,Australia,October,1944.0,1940.0,Spring
1944-09-01,usa,MARYLAND,swimming,M,13.0,N,United States,September,1944.0,1940.0,Autumn
1944-09-01,caribbean sea,,boarding,M,,Y,Caribbean,September,1944.0,1940.0,Unknown
1944-08-01,south africa,KWAZULU-NATAL,swimming,M,19.0,Y,South Africa,August,1944.0,1940.0,Winter
,south africa,WESTERN CAPE PROVINCE,swimming,M,17.0,Y,South Africa,,,,Unknown
1944-06-01,north pacific ocean,,Unspecific,M,,UNKNOWN,North Pacific Ocean,June,1944.0,1940.0,Unknown
1944-05-01,usa,FLORIDA,Unspecific,F,15.0,N,United States,May,1944.0,1940.0,Spring
1944-05-01,panama,CARIBBEAN SEA,boarding,M,,Y,Panama,May,1944.0,1940.0,Spring
1944-04-01,nicaragua,LAKE NICARAGUA (FRESH WATER),Unspecific,UNKNOWN,,Y,Nicaragua,April,1944.0,1940.0,Spring
1944-03-01,south africa,KWAZULU-NATAL,Unspecific,M,18.0,N,South Africa,March,1944.0,1940.0,Autumn
1944-03-01,south africa,KWAZULU-NATAL,Unspecific,M,23.0,Y,South Africa,March,1944.0,1940.0,Autumn
1944-03-01,south africa,KWAZULU-NATAL,Unspecific,M,16.0,N,South Africa,March,1944.0,1940.0,Autumn
1944-02-01,south africa,WESTERN CAPE PROVINCE,Unspecific,M,,N,South Africa,February,1944.0,1940.0,Summer
1944-02-01,india,,Unspecific,M,12.0,Y,India,February,1944.0,1940.0,Summer
1944-01-01,south africa,KWAZULU-NATAL,surfing,M,22.0,Y,South Africa,January,1944.0,1940.0,Summer
1944-01-01,australia,WESTERN AUSTRALIA,fishing,M,,N,Australia,January,1944.0,1940.0,Summer
1944-01-01,australia,NEW SOUTH WALES,surfing,M,14.0,N,Australia,January,1944.0,1940.0,Summer
1944-01-01,south africa,KWAZULU-NATAL,swimming,M,26.0,Y,South Africa,January,1944.0,1940.0,Summer
,south pacific ocean,,Unspecific,M,,Y,South Pacific Ocean,,,,Unknown
,italy,ADRIATIC SEA,Unspecific,M,,Y,Italy,,,,Unknown
,new guinea,PACIFIC OCEAN,boarding,M,,Y,Papua New Guinea,,,,Unknown
1943-12-01,south africa,KWAZULU-NATAL,Unspecific,M,17.0,Y,South Africa,December,1943.0,1940.0,Summer
1943-12-01,usa,SOUTH CAROLINA,Unspecific,M,,Y,United States,December,1943.0,1940.0,Winter
1943-11-01,south africa,EASTERN CAPE PROVINCE,swimming,M,,N,South Africa,November,1943.0,1940.0,Spring
1943-11-01,pacific ocean,NEAR THE FIJI ISLANDS,Unspecific,M,,Y,Pacific Ocean,November,1943.0,1940.0,Unknown
1943-10-01,usa,FLORIDA,Unspecific,M,,UNKNOWN,United States,October,1943.0,1940.0,Autumn
1943-09-01,panama,GULF OF PANAMA,diving,M,20.0,Y,Panama,September,1943.0,1940.0,Autumn
1943-08-01,italy,40 MILES SOUTH OF NAPLES,swimming,M,,N,Italy,August,1943.0,1940.0,Summer
1943-07-01,usa,FLORIDA,Unspecific,M,,Y,United States,July,1943.0,1940.0,Summer
1943-07-01,portugal,,fishing,UNKNOWN,,N,Portugal,July,1943.0,1940.0,Unknown
1943-07-01,mexico,VERACRUZ,swimming,M,68.0,UNKNOWN,Mexico,July,1943.0,1940.0,Summer
1943-06-01,australia,TASMANIA,fishing,M,18.0,N,Australia,June,1943.0,1940.0,Winter
1943-05-01,pacific ocean,,Unspecific,M,,UNKNOWN,Pacific Ocean,May,1943.0,1940.0,Unknown
1943-05-01,central pacific,,Unspecific,M,26.0,N,Central Pacific Ocean,May,1943.0,1940.0,Unknown
1943-05-01,central pacific,,Unspecific,M,,Y,Central Pacific Ocean,May,1943.0,1940.0,Unknown
1943-05-01,australia,QUEENSLAND,Unspecific,M,,Y,Australia,May,1943.0,1940.0,Autumn
1943-05-01,indian ocean,,Unspecific,M,,N,Indian Ocean,May,1943.0,1940.0,Unknown
1943-04-01,usa,HAWAII,swimming,M,,UNKNOWN,United States,April,1943.0,1940.0,Spring
1943-03-01,south africa,KWAZULU-NATAL,swimming,M,31.0,Y,South Africa,March,1943.0,1940.0,Autumn
1943-03-01,brazil,,Unspecific,UNKNOWN,,Y,Brazil,March,1943.0,1940.0,Autumn
,papua new guinea,MOROBE PROVINCE,Unspecific,UNKNOWN,,Y,Papua New Guinea,,,,Unknown
1943-01-01,pacific ocean,NORTHWEST OF PAPUA NEW GUINEA,Unspecific,M,,Y,Pacific Ocean,January,1943.0,1940.0,Unknown
,mexico,VERACRUZ,swimming,UNKNOWN,,Y,Mexico,,,,Unknown
,solomon islands,,swimming,M,,N,Solomon Islands,,,,Unknown
,iraq,,swimming,M,22.0,N,Iraq,,,,Unknown
,usa,HAWAII,Unspecific,M,,UNKNOWN,United States,,,,Unknown
1942-12-01,australia,NEW SOUTH WALES,Unspecific,F,15.0,Y,Australia,December,1942.0,1940.0,Summer
1942-11-01,south africa,KWAZULU-NATAL,Unspecific,M,,Y,South Africa,November,1942.0,1940.0,Spring
1942-11-01,south africa,KWAZULU-NATAL,swimming,M,38.0,N,South Africa,November,1942.0,1940.0,Spring
1942-11-01,solomon islands,,Unspecific,M,19.0,N,Solomon Islands,November,1942.0,1940.0,Spring
1942-11-01,indian ocean,,boarding,M,,Y,Indian Ocean,November,1942.0,1940.0,Unknown
1942-11-01,solomon islands,,swimming,M,,N,Solomon Islands,November,1942.0,1940.0,Spring
1942-11-01,solomon islands / vanuatu,,Unspecific,M,,Y,Solomon Islands,November,1942.0,1940.0,Spring
1942-11-01,solomon islands,,Unspecific,M,,Y,Solomon Islands,November,1942.0,1940.0,Spring
1942-11-01,south africa,WESTERN CAPE PROVINCE,swimming,M,18.0,Y,South Africa,November,1942.0,1940.0,Spring
1942-11-01,pacific ocean,BETWEEN HAWAII AND U.S.A.,Unspecific,M,,N,Pacific Ocean,November,1942.0,1940.0,Unknown
1942-10-01,solomon islands,MAKORA-ULAWA PROVINCE,Unspecific,M,25.0,N,Solomon Islands,October,1942.0,1940.0,Spring
1942-09-01,atlantic ocean,,swimming,M,,N,Atlantic Ocean,September,1942.0,1940.0,Unknown
1942-09-01,australia,QUEENSLAND,Unspecific,M,24.0,N,Australia,September,1942.0,1940.0,Spring
,southwest pacific ocean,,Unspecific,M,,Y,Southwest Pacific Ocean,,,,Unknown
1942-08-01,solomon islands,,Unspecific,M,,N,Solomon Islands,August,1942.0,1940.0,Winter
1942-07-01,atlantic ocean,,Unspecific,M,32.0,Y,Atlantic Ocean,July,1942.0,1940.0,Unknown
1942-07-01,italy,LIGURIA,Unspecific,M,20.0,N,Italy,July,1942.0,1940.0,Summer
1942-06-01,bay of bengal,,Unspecific,M,,Y,Bay of Bengal,June,1942.0,1940.0,Unknown
1942-06-01,brazil,,boarding,M,,UNKNOWN,Brazil,June,1942.0,1940.0,Winter
1942-06-01,usa,MIDWAY ATOLL,Unspecific,M,,N,United States,June,1942.0,1940.0,Summer
1942-06-01,,300 MILES EAST OF ST. THOMAS (VIRGIN ISLANDS),boarding,M,,N,Unknown,June,1942.0,1940.0,Unknown
1942-05-01,australia,QUEENSLAND,diving,M,,N,Australia,May,1942.0,1940.0,Autumn
1942-04-01,indian ocean,WEST OF CEYLON (SRI  LANKA),diving,UNKNOWN,,UNKNOWN,Indian Ocean,April,1942.0,1940.0,Unknown
1942-03-01,cuba,GUANTANAMO PROVINCE,Unspecific,M,,Y,Cuba,March,1942.0,1940.0,Spring
1942-03-01,australia,NEW SOUTH WALES,Unspecific,M,18.0,UNKNOWN,Australia,March,1942.0,1940.0,Autumn
1942-01-01,australia,NEW SOUTH WALES,Unspecific,UNKNOWN,,N,Australia,January,1942.0,1940.0,Summer
1942-01-01,australia,NEW SOUTH WALES,swimming,F,28.0,Y,Australia,January,1942.0,1940.0,Summer
1942-01-01,australia,NEW SOUTH WALES,surfing,M,,N,Australia,January,1942.0,1940.0,Summer
,indonesia,EAST JAVA,Unspecific,M,,Y,Indonesia,,,,Unknown
,australia,TASMANIA,fishing,M,,N,Australia,,,,Unknown
,philippines,CAMIGUIN ISLAND,swimming,M,,Y,Philippines,,,,Unknown
,bahamas,CAY SAL BANK,swimming,M,48.0,N,Bahamas,,,,Unknown
,mid-pacifc ocean,(SOUTHWESTERN PACIFIC),boarding,M,,N,Unknown,,,,Unknown
,southwest pacific ocean,,Unspecific,M,,N,Southwest Pacific Ocean,,,,Unknown
,panama,PANAMA CITY,swimming,M,,Y,Panama,,,,Unknown
1941-12-01,australia,WESTERN AUSTRALIA,swimming,M,10.0,N,Australia,December,1941.0,1940.0,Summer
1941-11-01,south atlantic ocean,OFF LIBYA,Unspecific,M,23.0,N,South Atlantic Ocean,November,1941.0,1940.0,Unknown
1941-11-01,south atlantic ocean,OFF LIBYA,Unspecific,M,,N,South Atlantic Ocean,November,1941.0,1940.0,Unknown
1941-11-01,australia,WESTERN AUSTRALIA,Unspecific,M,,N,Australia,November,1941.0,1940.0,Spring
1941-09-01,caribbean sea,,Unspecific,M,,Y,Caribbean,September,1941.0,1940.0,Unknown
1941-08-01,usa,NEW YORK,fishing,UNKNOWN,,N,United States,August,1941.0,1940.0,Summer
1941-08-01,australia,NEW SOUTH WALES,swimming,M,,UNKNOWN,Australia,August,1941.0,1940.0,Winter
1941-08-01,usa,SOUTH CAROLINA,swimming,M,20.0,N,United States,August,1941.0,1940.0,Summer
1941-07-01,usa,NEW JERSEY,fishing,UNKNOWN,,N,United States,July,1941.0,1940.0,Summer
1941-07-01,usa,HAWAII,fishing,M,,N,United States,July,1941.0,1940.0,Summer
1941-06-01,usa,NEW YORK,fishing,M,43.0,N,United States,June,1941.0,1940.0,Summer
1941-06-01,pacific ocean,OFF COAST OF ECUADOR,Unspecific,M,,Y,Pacific Ocean,June,1941.0,1940.0,Unknown
1941-03-01,south atlantic ocean,,Unspecific,M,,N,South Atlantic Ocean,March,1941.0,1940.0,Unknown
1941-03-01,usa,CALIFORNIA,fishing,M,53.0,N,United States,March,1941.0,1940.0,Spring
1941-02-01,australia,NEW SOUTH WALES,fishing,M,34.0,N,Australia,February,1941.0,1940.0,Summer
1941-02-01,jamaica,TRELAWNEY PROVINCE,Unspecific,M,,N,Jamaica,February,1941.0,1940.0,Winter
1941-01-01,south atlantic ocean,IN CONVOY OB 274,Unspecific,M,19.0,N,South Atlantic Ocean,January,1941.0,1940.0,Unknown
1941-01-01,atlantic ocean,,Unspecific,M,,Y,Atlantic Ocean,January,1941.0,1940.0,Unknown
,solomon islands,NEW GEORGIA,Unspecific,M,,N,Solomon Islands,,,,Unknown
,iran,KHUZESTAN PROVINCE,Unspecific,M,,Y,"Iran, Islamic Republic of",,,,Unknown
,iran,KHUZESTAN PROVINCE,Unspecific,M,6.0,Y,"Iran, Islamic Republic of",,,,Unknown
,papua new guinea,,Unspecific,M,14.0,N,Papua New Guinea,,,,Unknown
1940-12-01,australia,NEW SOUTH WALES,Unspecific,M,23.0,Y,Australia,December,1940.0,1940.0,Summer
1940-12-01,south africa,KWAZULU-NATAL,swimming,M,17.0,Y,South Africa,December,1940.0,1940.0,Summer
1940-12-01,australia,QUEENSLAND,fishing,M,,N,Australia,December,1940.0,1940.0,Summer
1940-12-01,australia,NORTHERN TERRITORY,fishing,M,,N,Australia,December,1940.0,1940.0,Summer
1940-09-01,panama,PANAMA BAY (PACIFIC OCEAN),Unspecific,M,18.0,Y,Panama,September,1940.0,1940.0,Autumn
1940-07-01,usa,SOUTH CAROLINA,Unspecific,M,,N,United States,July,1940.0,1940.0,Summer
1940-06-01,usa,NORTH CAROLINA,fishing,M,,N,United States,June,1940.0,1940.0,Summer
1940-03-01,south africa,KWAZULU-NATAL,Unspecific,M,25.0,Y,South Africa,March,1940.0,1940.0,Autumn
1940-03-01,australia,NEW SOUTH WALES,diving,M,,N,Australia,March,1940.0,1940.0,Autumn
1940-02-01,south africa,KWAZULU-NATAL,swimming,M,17.0,Y,South Africa,February,1940.0,1940.0,Summer
1940-02-01,australia,NEW SOUTH WALES,kayaking,UNKNOWN,,N,Australia,February,1940.0,1940.0,Summer
1940-02-01,australia,NEW SOUTH WALES,wading,M,55.0,Y,Australia,February,1940.0,1940.0,Summer
1940-01-01,australia,QUEENSLAND,diving,M,17.0,N,Australia,January,1940.0,1940.0,Summer
1940-01-01,australia,NEW SOUTH WALES,swimming,M,13.0,Y,Australia,January,1940.0,1940.0,Summer
1940-01-01,australia,QUEENSLAND,swimming,M,22.0,N,Australia,January,1940.0,1940.0,Summer
1940-01-01,south africa,KWAZULU-NATAL,swimming,M,18.0,Y,South Africa,January,1940.0,1940.0,Summer
1940-01-01,australia,QUEENSLAND,diving,M,,N,Australia,January,1940.0,1940.0,Summer
,slovenia,ADRIATIC SEA,boarding,UNKNOWN,,N,Slovenia,,,,Unknown
,new guinea,BWAGAOIA,Unspecific,F,,Y,Papua New Guinea,,,,Unknown
,papua new guinea,WESTERN PAPUAN GULF,Unspecific,UNKNOWN,,N,Papua New Guinea,,,,Unknown
,south africa,EASTERN CAPE PROVINCE,swimming,UNKNOWN,,UNKNOWN,South Africa,,,,Unknown
,south africa,KWAZULU-NATAL,Unspecific,F,,UNKNOWN,South Africa,,,,Unknown
,south africa,EASTERN CAPE PROVINCE,Unspecific,F,,UNKNOWN,South Africa,,,,Unknown
1939-12-01,australia,NEW SOUTH WALES,swimming,M,40.0,UNKNOWN,Australia,December,1939.0,1930.0,Summer
1939-12-01,australia,QUEENSLAND,swimming,M,20.0,Y,Australia,December,1939.0,1930.0,Summer
1939-11-01,australia,NEW SOUTH WALES,Unspecific,UNKNOWN,,N,Australia,November,1939.0,1930.0,Spring
1939-11-01,australia,NEW SOUTH WALES,Unspecific,UNKNOWN,,UNKNOWN,Australia,November,1939.0,1930.0,Spring
