Date,Country,State,Activity,Sex,Age,Deceased,Month,Year
1964-08-01,mexico,GUERRERO,Unspecific,M,19.0,N,August,1964.0
1964-08-01,usa,FLORIDA,diving,M,18.0,UNKNOWN,August,1964.0
1964-08-01,usa,FLORIDA,swimming,M,,N,August,1964.0
1964-08-01,usa,FLORIDA,fishing,M,28.0,N,August,1964.0
1964-08-01,japan,OKAYAMA PREFECTURE,swimming,M,12.0,N,August,1964.0
1964-08-01,panama,SAN BLAS,diving,M,21.0,N,August,1964.0
1964-07-01,usa,PUERTO RICO,Unspecific,M,22.0,N,July,1964.0
1964-07-01,south africa,KWAZULU-NATAL,Unspecific,M,30.0,N,July,1964.0
1964-07-01,usa,CONNECTICUT,Unspecific,Unknown,,UNKNOWN,July,1964.0
1964-07-01,south africa,KWAZULU-NATAL,fishing,M,52.0,Y,July,1964.0
1964-07-01,usa,FLORIDA,Unspecific,M,,N,July,1964.0
1964-07-01,papua new guinea,NEW IRELAND PROVINCE,fishing,M,,Y,July,1964.0
1964-07-01,papua new guinea,NEW IRELAND PROVINCE,kayaking,Unknown,,N,July,1964.0
1964-06-01,bermuda,HAMILTON,Unspecific,Unknown,,Y,June,1964.0
1964-06-01,usa,NEW YORK,swimming,F,29.0,UNKNOWN,June,1964.0
1964-06-01,usa,CALIFORNIA,fishing,Unknown,,N,June,1964.0
1964-06-01,papua new guinea,NEW BRITAIN,fishing,M,,N,June,1964.0
1964-06-01,fiji,LAU GROUP,fishing,M,23.0,N,June,1964.0
1964-06-01,south africa,KWAZULU-NATAL,swimming,M,40.0,UNKNOWN,June,1964.0
1964-05-01,panama,CARIBBEAN COAST,Unspecific,M,47.0,N,May,1964.0
1964-05-01,fiji,VITA LEVU,fishing,M,35.0,Y,May,1964.0
1964-05-01,panama,SAN BLAS ISLANDS,diving,M,13.0,Y,May,1964.0
1964-04-01,papua new guinea,MADANG PROVINCE,fishing,M,,Y,April,1964.0
1964-03-01,australia,SOUTH AUSTRALIA,surfing,M,19.0,N,March,1964.0
1964-03-01,papua new guinea,CENTRAL PROVINCE,kayaking,M,32.0,Y,March,1964.0
1964-03-01,usa,FLORIDA,diving,M,38.0,N,March,1964.0
1964-03-01,senegal,CAP VERT PENINSULA,diving,M,,N,March,1964.0
1964-02-01,fiji,,fishing,Unknown,,N,February,1964.0
1964-02-01,new caledonia,,diving,M,15.0,Y,February,1964.0
1964-02-01,fiji,VANUA LEVU,fishing,M,17.0,Y,February,1964.0
1964-02-01,new zealand,NORTH ISLAND,diving,M,,N,February,1964.0
1964-02-01,new zealand,NORTH ISLAND,fishing,M,26.0,N,February,1964.0
1954-02-01,south africa,WESTERN CAPE PROVINCE,boarding,M,25.0,N,February,1954.0
1964-02-01,new zealand,NORTH ISLAND,Unspecific,M,,N,February,1964.0
1964-02-01,new zealand,SOUTH ISLAND,swimming,M,19.0,Y,February,1964.0
1964-02-01,australia,QUEENSLAND,swimming,M,23.0,UNKNOWN,February,1964.0
1964-02-01,new zealand,SOUTH ISLAND,Unspecific,Unknown,,N,February,1964.0
1964-02-01,usa,FLORIDA,Unspecific,M,12.0,N,February,1964.0
1964-02-01,costa rica,PUNTARENAS PROVINCE,swimming,M,,Y,February,1964.0
1964-01-01,fiji,,fishing,Unknown,,Y,January,1964.0
1964-01-01,south africa,EASTERN CAPE PROVINCE,surfing,M,39.0,N,January,1964.0
1964-01-01,south africa,EASTERN CAPE PROVINCE,Unspecific,M,17.0,N,January,1964.0
1964-01-01,south africa,WESTERN CAPE PROVINCE,Unspecific,Unknown,,N,January,1964.0
1964-01-01,australia,WESTERN AUSTRALIA,diving,M,,N,January,1964.0
1964-01-01,usa,CALIFORNIA,surfing,M,21.0,N,January,1964.0
1964-01-01,papua new guinea,NEW BRITAIN,fishing,M,,Y,January,1964.0
1964-01-01,fiji,"LOMALOMA, LAU",swimming,F,20.0,N,January,1964.0
1964-01-01,south africa,WESTERN CAPE PROVINCE,diving,M,,N,January,1964.0
1964-01-01,new zealand,NORTH ISLAND,diving,M,,UNKNOWN,January,1964.0
1963-12-01,south africa,KWAZULU-NATAL,Unspecific,F,20.0,N,December,1963.0
1963-12-01,south africa,KWAZULU-NATAL,swimming,M,24.0,N,December,1963.0
1963-12-01,australia,QUEENSLAND,boarding,M,,N,December,1963.0
1963-12-01,south africa,EASTERN CAPE PROVINCE,swimming,M,18.0,Y,December,1963.0
1963-12-01,atlantic ocean,BETWEEN SOUTHAMPTON & CANARY ISLANDS,Unspecific,F,,UNKNOWN,December,1963.0
1963-12-01,south africa,KWAZULU-NATAL,Unspecific,M,13.0,N,December,1963.0
1963-12-01,australia,NEW SOUTH WALES,fishing,M,,N,December,1963.0
1963-12-01,south africa,WESTERN CAPE PROVINCE,fishing,M,,N,December,1963.0
1963-12-01,south africa,KWAZULU-NATAL,surfing,M,15.0,Y,December,1963.0
1963-12-01,australia,SOUTH AUSTRALIA,fishing,M,23.0,N,December,1963.0
1963-12-01,new britain,"SOUTH COAST, EAST NEW BRITAIN",fishing,M,22.0,Y,December,1963.0
1963-11-01,new zealand,SOUTH ISLAND,Unspecific,M,20.0,N,November,1963.0
1963-11-01,papua new guinea,GULF PROVINCE,fishing,F,18.0,N,November,1963.0
1963-11-01,fiji,LAU PROVINCE,fishing,F,21.0,N,November,1963.0
1963-11-01,fiji,VITA LEVU,fishing,M,25.0,N,November,1963.0
1963-11-01,italy,SICILY,fishing,M,28.0,N,November,1963.0
1963-11-01,australia,QUEENSLAND,Unspecific,M,,N,November,1963.0
1963-11-01,usa,FLORIDA,Unspecific,M,,N,November,1963.0
1963-11-01,papua new guinea,NEW BRITAIN,wading,M,,N,November,1963.0
1963-11-01,palau,WESTERN CAROLINE ISLANDS,fishing,M,35.0,N,November,1963.0
1963-10-01,usa,FLORIDA,surfing,M,28.0,N,October,1963.0
1963-10-01,north pacific ocean,,fishing,M,20.0,N,October,1963.0
1963-09-01,chile,,diving,M,,Y,September,1963.0
1963-09-01,usa,FLORIDA,fishing,Unknown,25.0,UNKNOWN,September,1963.0
1963-09-01,solomon islands,YSABEL ISLAND,fishing,M,30.0,Y,September,1963.0
1963-09-01,australia,NEW SOUTH WALES,surfing,M,18.0,N,September,1963.0
1963-09-01,usa,FLORIDA,fishing,M,16.0,N,September,1963.0
1963-08-01,dominican republic,SANTO DOMINGO,swimming,M,,Y,August,1963.0
1963-07-01,federated states of micronesia,EASTERN CAROLINE ISLANDS,fishing,M,26.0,N,July,1963.0
1963-07-01,usa,FLORIDA,Unspecific,M,14.0,N,July,1963.0
1963-07-01,usa,MISSISSIPPI,fishing,M,24.0,N,July,1963.0
1963-07-01,panama,SAN BLAS COAST,Unspecific,M,,Y,July,1963.0
1963-06-01,greece,THESSALY,swimming,F,42.0,Y,June,1963.0
1963-06-01,papua new guinea,CENTRAL PROVINCE,fishing,M,30.0,N,June,1963.0
1963-05-01,usa,CALIFORNIA,swimming,M,,UNKNOWN,May,1963.0
1963-05-01,philippines,LUZON ISLAND,boarding,Unknown,,Y,May,1963.0
1963-04-01,australia,NEW SOUTH WALES,fishing,M,,N,April,1963.0
1963-04-01,usa,US VIRGIN ISLANDS,swimming,M,25.0,Y,April,1963.0
1963-04-01,south africa,KWAZULU-NATAL,swimming,M,15.0,N,April,1963.0
1963-04-01,australia,WESTERN AUSTRALIA,surfing,M,25.0,N,April,1963.0
1963-04-01,usa,HAWAII,surfing,M,15.0,N,April,1963.0
1963-04-01,usa,HAWAII,Unspecific,M,,UNKNOWN,April,1963.0
1963-03-01,solomon islands,BOUGAINVILLE (NORTH SOLOMONS),Unspecific,M,,Y,March,1963.0
1963-02-01,papua new guinea,NEW IRELAND PROVINCE,swimming,M,,N,February,1963.0
1963-02-01,australia,NEW SOUTH WALES,fishing,M,18.0,N,February,1963.0
1963-02-01,fiji,LOMAIVITI  ISLAND GROUP,fishing,M,28.0,N,February,1963.0
1963-02-01,mauritius,RODRIGUES,Unspecific,M,24.0,N,February,1963.0
1963-02-01,usa,FLORIDA,boarding,M,,UNKNOWN,February,1963.0
1963-01-01,fiji,,diving,M,41.0,N,January,1963.0
1963-01-01,australia,NEW SOUTH WALES,wading,F,32.0,Y,January,1963.0
1963-01-01,australia,NEW SOUTH WALES,swimming,M,25.0,UNKNOWN,January,1963.0
1963-01-01,south africa,WESTERN CAPE PROVINCE,fishing,Unknown,,N,January,1963.0
1963-01-01,new zealand,NORTH ISLAND,fishing,Unknown,14.0,N,January,1963.0
1963-01-01,south africa,EASTERN CAPE PROVINCE,fishing,M,,N,January,1963.0
1963-01-01,south africa,KWAZULU-NATAL,diving,M,27.0,N,January,1963.0
1963-01-01,south africa,KWAZULU-NATAL,fishing,M,24.0,N,January,1963.0
1963-01-01,australia,SOUTH AUSTRALIA,fishing,Unknown,,N,January,1963.0
1963-01-01,mozambique,,Unspecific,Unknown,,N,January,1963.0
,seychelles,,fishing,M,,Y,,
1962-12-01,south africa,KWAZULU-NATAL,diving,M,,N,December,1962.0
1962-12-01,australia,SOUTH AUSTRALIA,fishing,M,16.0,Y,December,1962.0
1962-12-01,south africa,WESTERN CAPE PROVINCE,fishing,Unknown,,N,December,1962.0
1962-11-01,australia,NEW SOUTH WALES,diving,M,26.0,N,November,1962.0
1962-11-01,australia,QUEENSLAND,Unspecific,M,,UNKNOWN,November,1962.0
1962-11-01,usa,CALIFORNIA,surfing,M,24.0,N,November,1962.0
1962-11-01,australia,NEW SOUTH WALES,fishing,Unknown,,N,November,1962.0
1962-11-01,mid atlantic ocean,,Unspecific,M,,N,November,1962.0
1962-10-01,south africa,KWAZULU-NATAL,fishing,M,30.0,N,October,1962.0
1962-10-01,mexico,VERACRUZ,wading,M,32.0,Y,October,1962.0
1962-10-01,admiralty islands,MANUS ISLAND,Unspecific,M,26.0,N,October,1962.0
1962-10-01,australia,SOUTH AUSTRALIA,Unspecific,M,,N,October,1962.0
1962-10-01,usa,CALIFORNIA,fishing,F,43.0,UNKNOWN,October,1962.0
1962-10-01,panama,PINAS BAY,Unspecific,M,1.0,Y,October,1962.0
1962-09-01,british west indies,GRAND TURK ISLAND,fishing,M,24.0,N,September,1962.0
1962-09-01,mexico,VERACRUZ,swimming,M,20.0,N,September,1962.0
1962-09-01,south atlantic ocean,OFF COAST OF WEST AFRICA,diving,M,29.0,Y,September,1962.0
1962-09-01,italy,TYRRHENIAN SEA,fishing,M,28.0,Y,September,1962.0
1962-08-01,israel,SHARON,fishing,M,,UNKNOWN,August,1962.0
1962-08-01,turkey,ANTALYA PROVINCE,Unspecific,M,,N,August,1962.0
1962-08-01,papua new guinea,NORTHERN DISTRICT,fishing,M,49.0,N,August,1962.0
1962-08-01,usa,CALIFORNIA,diving,M,39.0,N,August,1962.0
1962-08-01,usa,FLORIDA,Unspecific,Unknown,,N,August,1962.0
1962-08-01,south africa,WESTERN CAPE PROVINCE,fishing,Unknown,,N,August,1962.0
1962-08-01,usa,TEXAS,surfing,M,40.0,Y,August,1962.0
1962-08-01,usa,NEW JERSEY,Unspecific,M,24.0,N,August,1962.0
1962-08-01,papua new guinea,"NEW IRELAND PROVINCE, BISMARCK ARCHIPELAGO",fishing,M,,Y,August,1962.0
1962-08-01,italy,TYRRHENIAN SEA,diving,M,,N,August,1962.0
1962-08-01,senegal,CAP VERT PENINSULA,Unspecific,M,23.0,N,August,1962.0
1962-07-01,usa,SOUTH CAROLINA,Unspecific,M,21.0,N,July,1962.0
1962-07-01,madagascar,,Unspecific,M,20.0,N,July,1962.0
1962-07-01,usa,CALIFORNIA,fishing,M,19.0,N,July,1962.0
1962-07-01,usa,GEORGIA,surfing,M,41.0,N,July,1962.0
1962-07-01,usa,GEORGIA,diving,M,13.0,N,July,1962.0
1962-07-01,greece,CYCLADES,Unspecific,Unknown,,UNKNOWN,July,1962.0
1962-06-01,usa,FLORIDA,Unspecific,M,,UNKNOWN,June,1962.0
1962-06-01,south africa,WESTERN CAPE PROVINCE,Unspecific,Unknown,,N,June,1962.0
1962-06-01,usa,FLORIDA,Unspecific,M,11.0,N,June,1962.0
1962-06-01,usa,CALIFORNIA,Unspecific,M,31.0,N,June,1962.0
1962-06-01,usa,CALIFORNIA,Unspecific,M,32.0,Y,June,1962.0
1962-06-01,usa,CALIFORNIA,Unspecific,M,35.0,Y,June,1962.0
1962-06-01,papua new guinea,MADANG PROVINCE,Unspecific,M,,Y,June,1962.0
1962-06-01,usa,SOUTH CAROLINA,Unspecific,M,13.0,N,June,1962.0
1962-06-01,australia,WESTERN AUSTRALIA,fishing,Unknown,,N,June,1962.0
1962-06-01,usa,CALIFORNIA,diving,M,55.0,N,June,1962.0
1962-06-01,usa,FLORIDA,diving,M,31.0,N,June,1962.0
1962-05-01,usa,FLORIDA,Unspecific,M,17.0,N,May,1962.0
1962-05-01,usa,CALIFORNIA,Unspecific,Unknown,,Y,May,1962.0
1962-05-01,fiji,VITI LEVU,fishing,Unknown,,N,May,1962.0
1962-04-01,australia,QUEENSLAND,fishing,Unknown,,N,April,1962.0
1962-04-01,mozambique,GAZA,swimming,M,16.0,N,April,1962.0
1962-04-01,south africa,KWAZULU-NATAL,wading,M,13.0,N,April,1962.0
1962-04-01,south africa,EASTERN CAPE PROVINCE,fishing,Unknown,,N,April,1962.0
1962-03-01,new zealand,"OFF THE COROMANDEL PENINSULA, NORTH ISLAND",Unspecific,M,,N,March,1962.0
1962-03-01,australia,NEW SOUTH WALES,fishing,Unknown,,N,March,1962.0
1962-03-01,papua new guinea,MADANG,swimming,M,10.0,Y,March,1962.0
1962-02-01,papua new guinea,CENTRAL PROVINCE,swimming,M,,N,February,1962.0
1962-02-01,new zealand,SOUTHLAND,swimming,M,15.0,N,February,1962.0
1962-02-01,australia,QUEENSLAND,fishing,M,,N,February,1962.0
1962-02-01,south africa,KWAZULU-NATAL,swimming,M,22.0,Y,February,1962.0
1962-02-01,south africa,KWAZULU-NATAL,Unspecific,M,13.0,Y,February,1962.0
1962-02-01,australia,QUEENSLAND,swimming,M,35.0,N,February,1962.0
1962-02-01,new zealand,NORTH ISLAND,fishing,Unknown,,UNKNOWN,February,1962.0
1962-02-01,solomon islands,GUADALCANAL PROVINCE,swimming,M,,Y,February,1962.0
1962-01-01,new zealand,SOUTH ISLAND,Unspecific,M,18.0,N,January,1962.0
1962-01-01,mozambique,GAZA,Unspecific,M,16.0,UNKNOWN,January,1962.0
1962-01-01,australia,NEW SOUTH WALES,fishing,M,19.0,N,January,1962.0
1962-01-01,south africa,KWAZULU-NATAL,fishing,M,40.0,UNKNOWN,January,1962.0
1962-01-01,new zealand,SOUTH ISLAND,fishing,Unknown,,N,January,1962.0
1962-01-01,new zealand,NORTH ISLAND,fishing,M,44.0,N,January,1962.0
1962-01-01,usa,CALIFORNIA,surfing,M,29.0,N,January,1962.0
1962-01-01,australia,NEW SOUTH WALES,fishing,Unknown,,N,January,1962.0
1962-01-01,australia,NEW SOUTH WALES,surfing,M,19.0,N,January,1962.0
1962-01-01,australia,SOUTH AUSTRALIA,fishing,Unknown,,N,January,1962.0
1962-01-01,papua new guinea,"10ºS, 142ºE",fishing,M,24.0,N,January,1962.0
1962-01-01,new zealand,SOUTH ISLAND,surfing,F,54.0,N,January,1962.0
1962-01-01,australia,NEW SOUTH WALES,swimming,M,25.0,UNKNOWN,January,1962.0
1962-01-01,australia,QUEENSLAND,Unspecific,Unknown,,N,January,1962.0
1962-01-01,australia,NEW SOUTH WALES,surfing,Unknown,,N,January,1962.0
1962-01-01,south africa,WESTERN CAPE PROVINCE,fishing,Unknown,,N,January,1962.0
1962-01-01,marshall islands,KWAJALEIN ATOLL,fishing,M,57.0,N,January,1962.0
,spain,CATALONIA,Unspecific,F,,N,,
1962-06-01,indonesia,EAST FLORES,Unspecific,Unknown,,Y,June,1962.0
,australia,SOUTH AUSTRALIA,diving,M,,N,,
1961-12-01,australia,QUEENSLAND,Unspecific,F,18.0,Y,December,1961.0
1961-12-01,australia,QUEENSLAND,Unspecific,M,24.0,N,December,1961.0
1961-12-01,south africa,KWAZULU-NATAL,Unspecific,M,18.0,N,December,1961.0
1961-12-01,australia,WESTERN AUSTRALIA,fishing,M,23.0,N,December,1961.0
1961-12-01,australia,SOUTH AUSTRALIA,fishing,Unknown,,N,December,1961.0
1961-12-01,mozambique,GAZA,Unspecific,M,20.0,N,December,1961.0
1961-12-01,australia,QUEENSLAND,surfing,M,22.0,Y,December,1961.0
1961-12-01,australia,TORRES STRAIT,swimming,M,17.0,N,December,1961.0
1961-10-01,philippines,WESTERN LUZON ISLAND,Unspecific,M,,N,October,1961.0
1961-10-01,usa,FLORIDA,swimming,M,45.0,UNKNOWN,October,1961.0
1961-10-01,vanuatu,SHEFA PROVINCE,kayaking,M,,N,October,1961.0
1961-10-01,usa,FLORIDA,Unspecific,M,45.0,Y,October,1961.0
1961-09-01,usa,FLORIDA,Unspecific,M,16.0,N,September,1961.0
1961-09-01,croatia,PRIMORJE-GORSKI KOTAR COUNTY,swimming,M,19.0,Y,September,1961.0
1961-09-01,tanzania,,fishing,M,42.0,N,September,1961.0
1961-09-01,mid atlantic ocean,165  MILES FROM BERMUDA,boarding,M,22.0,N,September,1961.0
1961-09-01,persian gulf,25 KM OFF THE COAST OF IRAN & 483KM FROM MOUTH OF PERSIAN GULF,diving,M,,N,September,1961.0
1961-09-01,italy,VENICE PROVINCE,fishing,M,,N,September,1961.0
1961-09-01,australia,WESTERN AUSTRALIA,Unspecific,Unknown,,UNKNOWN,September,1961.0
1961-08-01,usa,CALIFORNIA,swimming,M,16.0,N,August,1961.0
1961-08-01,usa,SOUTH CAROLINA,wading,M,19.0,N,August,1961.0
1961-08-01,bermuda,,fishing,M,22.0,N,August,1961.0
1961-08-01,usa,HAWAII,fishing,M,38.0,N,August,1961.0
1961-08-01,papua new guinea,SANDAUN PROVINCE,fishing,M,,N,August,1961.0
1961-07-01,usa,NEW YORK,fishing,M,57.0,N,July,1961.0
1961-07-01,turkey,ANATOLIA,swimming,M,16.0,N,July,1961.0
1961-07-01,australia,QUEENSLAND,fishing,Unknown,,N,July,1961.0
1961-07-01,italy,ADRIATIC SEA,fishing,M,21.0,N,July,1961.0
1961-07-01,panama,,fishing,M,10.0,Y,July,1961.0
1961-06-01,usa,FLORIDA,diving,M,23.0,Y,June,1961.0
1961-06-01,usa,FLORIDA,Unspecific,M,25.0,N,June,1961.0
1961-06-01,usa,FLORIDA,fishing,M,,N,June,1961.0
1961-06-01,new britain,EAST NEW BRITAIN PROVINCE,fishing,M,,N,June,1961.0
1961-06-01,papua new guinea,"ADMIRALTY ISLANDS, MANUS PROVINCE",fishing,M,19.0,N,June,1961.0
1961-05-01,usa,CALIFORNIA,diving,M,20.0,N,May,1961.0
1961-05-01,new britain,EAST NEW BRITAIN PROVINCE,fishing,M,,N,May,1961.0
1961-05-01,usa,FLORIDA,Unspecific,M,52.0,N,May,1961.0
1961-05-01,australia,WESTERN AUSTRALIA,fishing,M,,N,May,1961.0
1961-04-01,usa,FLORIDA,Unspecific,M,10.0,UNKNOWN,April,1961.0
1961-04-01,australia,NEW SOUTH WALES,fishing,M,,N,April,1961.0
1961-04-01,mozambique,GAZA,swimming,M,37.0,N,April,1961.0
1961-04-01,south africa,EASTERN CAPE PROVINCE,diving,M,,N,April,1961.0
1961-04-01,usa,FLORIDA,fishing,M,22.0,N,April,1961.0
1961-04-01,australia,NEW SOUTH WALES,fishing,M,21.0,N,April,1961.0
1961-04-01,australia,NEW SOUTH WALES,fishing,M,40.0,N,April,1961.0
1961-04-01,mozambique,GAZA,swimming,M,38.0,Y,April,1961.0
1961-04-01,persian gulf,UNITED ARAB EMIRATES,Unspecific,Unknown,,Y,April,1961.0
1961-04-01,australia,VICTORIA,fishing,M,24.0,N,April,1961.0
1961-04-01,australia,WESTERN AUSTRALIA,fishing,M,,N,April,1961.0
1961-03-01,australia,SOUTH AUSTRALIA,fishing,M,24.0,N,March,1961.0
1961-03-01,australia,VICTORIA,swimming,M,24.0,N,March,1961.0
1961-03-01,australia,WESTERN AUSTRALIA,fishing,F,,N,March,1961.0
1961-03-01,australia,SOUTH AUSTRALIA,fishing,M,21.0,N,March,1961.0
1961-03-01,north pacific ocean,WAKE ISLAND (ENENKIO),diving,M,33.0,N,March,1961.0
1961-03-01,south africa,KWAZULU-NATAL,fishing,M,44.0,N,March,1961.0
1961-03-01,fiji,"19S, 178?E",Unspecific,M,,N,March,1961.0
1961-02-01,usa,PENNSYLVANIA,Unspecific,M,30.0,N,February,1961.0
1961-02-01,australia,VICTORIA,Unspecific,F,,N,February,1961.0
1961-02-01,south africa,WESTERN CAPE PROVINCE,fishing,M,27.0,N,February,1961.0
1961-02-01,south africa,EASTERN CAPE PROVINCE,swimming,M,14.0,Y,February,1961.0
1961-02-01,australia,WESTERN AUSTRALIA,fishing,M,,N,February,1961.0
1961-02-01,usa,CALIFORNIA,Unspecific,M,,UNKNOWN,February,1961.0
1961-01-01,south africa,WESTERN CAPE PROVINCE,fishing,Unknown,,N,January,1961.0
1961-01-01,south africa,KWAZULU-NATAL,swimming,M,15.0,N,January,1961.0
1961-01-01,australia,NEW SOUTH WALES,Unspecific,M,27.0,N,January,1961.0
1961-01-01,south africa,KWAZULU-NATAL,Unspecific,M,13.0,N,January,1961.0
1961-01-01,atlantic ocean,9.35N 79.35W,Unspecific,Unknown,,Y,January,1961.0
1961-01-01,australia,NORTHERN TERRITORY,fishing,M,,N,January,1961.0
1961-01-01,mozambique,LIMPOPO RIVER,swimming,M,,N,January,1961.0
1961-01-01,south africa,WESTERN CAPE PROVINCE,Unspecific,M,,N,January,1961.0
1961-01-01,australia,TASMANIA,Unspecific,Unknown,,N,January,1961.0
,australia,NEW SOUTH WALES,fishing,Unknown,,N,,
1961-01-01,columbia,RONCADOR BANK,swimming,M,,N,January,1961.0
,senegal,CAP VERT PENINSULA,diving,M,20.0,Y,,
,usa,HAWAII,Unspecific,Unknown,,Y,,
1960-12-01,usa,HAWAII,fishing,M,,Y,December,1960.0
1960-12-01,australia,NEW SOUTH WALES,Unspecific,F,27.0,N,December,1960.0
1960-12-01,south africa,KWAZULU-NATAL,swimming,M,25.0,Y,December,1960.0
1960-12-01,australia,QUEENSLAND,diving,M,33.0,N,December,1960.0
1960-12-01,australia,QUEENSLAND,fishing,M,,N,December,1960.0
1960-11-01,australia,QUEENSLAND,swimming,M,41.0,N,November,1960.0
1960-11-01,usa,FLORIDA,boarding,F,51.0,UNKNOWN,November,1960.0
1960-11-01,australia,QUEENSLAND,surfing,M,17.0,N,November,1960.0
1960-11-01,australia,WESTERN AUSTRALIA,fishing,M,24.0,N,November,1960.0
1960-11-01,south africa,WESTERN CAPE PROVINCE,Unspecific,Unknown,,N,November,1960.0
1960-11-01,new guinea,WESTERN DISTRICT,Unspecific,M,,N,November,1960.0
1960-11-01,papua new guinea,CENTRAL PROVINCE,fishing,M,,Y,November,1960.0
1960-10-01,usa,CALIFORNIA,Unspecific,M,36.0,N,October,1960.0
1960-10-01,south africa,WESTERN CAPE PROVINCE,fishing,Unknown,,N,October,1960.0
1960-10-01,australia,NEW SOUTH WALES,fishing,M,24.0,UNKNOWN,October,1960.0
1960-10-01,papua new guinea,NEW BRITAIN,Unspecific,M,26.0,N,October,1960.0
1960-10-01,red sea / indian ocean,ENROUTE FROM SUEZ TO ADEN (YEMEN),Unspecific,M,,Y,October,1960.0
1960-10-01,usa,FLORIDA,diving,M,,UNKNOWN,October,1960.0
1960-10-01,johnston island,,diving,M,37.0,UNKNOWN,October,1960.0
1960-09-01,usa,SOUTH CAROLINA,fishing,M,,N,September,1960.0
1960-09-01,pacific ocean,180 MILES SOUTHEAST OF OKINAWA,boarding,M,,N,September,1960.0
1960-09-01,australia,WESTERN AUSTRALIA,Unspecific,Unknown,,N,September,1960.0
1960-09-01,marshall islands,ENIWETOK ATOLL,diving,M,,UNKNOWN,September,1960.0
1960-08-01,usa,NEW JERSEY,swimming,M,25.0,N,August,1960.0
1960-08-01,senegal,CAP-VERT PENINSULA,Unspecific,Unknown,,Y,August,1960.0
1960-08-01,usa,TEXAS,Unspecific,M,,UNKNOWN,August,1960.0
1960-08-01,usa,CONNECTICUT,diving,M,38.0,N,August,1960.0
1960-08-01,papua new guinea,MILNE BAY PROVINCE,diving,M,,N,August,1960.0
1960-08-01,usa,NEW JERSEY,Unspecific,M,14.0,N,August,1960.0
1960-08-01,usa,NEW JERSEY,Unspecific,M,24.0,N,August,1960.0
1960-08-01,mozambique,DELAGOA BAY,boarding,Unknown,,UNKNOWN,August,1960.0
1960-08-01,usa,FLORIDA,Unspecific,M,15.0,N,August,1960.0
1960-08-01,england,IN THE ENGLISH CHANNEL,Unspecific,M,25.0,N,August,1960.0
1960-08-01,usa,DELAWARE,fishing,M,46.0,N,August,1960.0
1960-08-01,usa,SOUTH CAROLINA,swimming,M,,Y,August,1960.0
1960-07-01,papua new guinea,MILNE BAY PROVINCE,fishing,M,25.0,N,July,1960.0
1960-07-01,usa,MISSISSIPPI,Unspecific,M,17.0,N,July,1960.0
1960-07-01,usa,VIRGINIA,fishing,M,41.0,N,July,1960.0
1960-07-01,papua new guinea,MADANG,fishing,M,,N,July,1960.0
1960-06-01,usa,SOUTH CAROLINA,surfing,M,,N,June,1960.0
1960-06-01,new zealand,COOK STRAIT,fishing,Unknown,,N,June,1960.0
1960-06-01,north sea,"UNKNOWN, TREATED AT WICK, SCOTLAND",fishing,M,18.0,N,June,1960.0
1960-06-01,usa,FLORIDA,diving,M,39.0,N,June,1960.0
1960-06-01,usa,CALIFORNIA,Unspecific,M,,UNKNOWN,June,1960.0
1960-06-01,philippines,CORREGIDOR ISLAND,surfing,M,58.0,Y,June,1960.0
1960-06-01,usa,GEORGIA,swimming,M,24.0,N,June,1960.0
1960-05-01,panama,SAN BLAS ISLANDS,diving,M,27.0,N,May,1960.0
1960-05-01,bermuda,PAGET,surfing,M,25.0,N,May,1960.0
1960-05-01,usa,CALIFORNIA,swimming,F,16.0,N,May,1960.0
1960-05-01,usa,FLORIDA,Unspecific,Unknown,,N,May,1960.0
1960-05-01,papua new guinea,MADANG,Unspecific,Unknown,,Y,May,1960.0
1960-04-01,south africa,KWAZULU-NATAL,Unspecific,M,16.0,N,April,1960.0
1960-04-01,usa,CALIFORNIA,surfing,M,48.0,N,April,1960.0
1960-04-01,australia,WESTERN AUSTRALIA,fishing,M,,N,April,1960.0
1960-04-01,south africa,EASTERN CAPE PROVINCE,fishing,M,,N,April,1960.0
1960-04-01,bermuda,"33N, 68W",Unspecific,M,,UNKNOWN,April,1960.0
1960-04-01,australia,NEW SOUTH WALES,surfing,M,17.0,N,April,1960.0
1960-04-01,australia,VICTORIA,fishing,M,,N,April,1960.0
1960-04-01,australia,NEW SOUTH WALES,fishing,M,,N,April,1960.0
1960-04-01,australia,SOUTH AUSTRALIA,fishing,Unknown,,N,April,1960.0
1960-04-01,fiji,VANUA LEVU,fishing,F,,Y,April,1960.0
1960-04-01,philippines,LUZON ISLAND,fishing,M,,Y,April,1960.0
1960-04-01,south africa,WESTERN CAPE PROVINCE,fishing,Unknown,,N,April,1960.0
1960-03-01,usa,FLORIDA,Unspecific,M,42.0,N,March,1960.0
1960-03-01,guam,,fishing,M,44.0,N,March,1960.0
1960-02-01,australia,TASMANIA,fishing,M,,N,February,1960.0
1960-02-01,new zealand,NORTH ISLAND,fishing,M,22.0,N,February,1960.0
1960-02-01,usa,HAWAII,fishing,M,36.0,UNKNOWN,February,1960.0
1960-02-01,senegal,CASAMANCE,fishing,M,,N,February,1960.0
1960-02-01,papua new guinea,CENTRAL PROVINCE,fishing,M,26.0,Y,February,1960.0
1960-02-01,australia,NEW SOUTH WALES,fishing,Unknown,,N,February,1960.0
1960-02-01,australia,NEW SOUTH WALES,fishing,M,20.0,N,February,1960.0
